5287336,1450,21
5297336,1411,0
5307336,1442,13
5317336,1428,0
5327336,1442,13
5337336,1418,0
5347336,1419,0
5357336,1420,0
5367336,1438,9
5377336,1423,0
5387336,1421,0
5397336,1419,0
5407336,1440,11
5417336,1419,0
5427336,1439,10
5437336,1413,0
5447336,1419,0
5457336,1414,0
5467336,1439,10
5477336,1407,0
5487336,1435,6
5497336,1422,0
5507336,1442,13
5517336,1401,0
5527336,1439,10
5537336,1408,0
5547336,1433,4
5557336,1423,0
5567336,1440,11
5577336,1412,0
5587336,1440,11
5597336,1417,0
5607336,1437,8
5617336,1419,0
5627336,1431,2
5637336,1417,0
5647336,1438,9
5657336,1412,0
5667336,1427,0
5677336,1410,0
5687336,1429,0
5697336,1413,0
5707336,1429,0
5717336,1419,0
5727336,1431,2
5737336,1406,0
5747336,1437,8
5757336,1405,0
5767336,1440,11
5777336,1418,0
5787336,1440,11
5797336,1425,0
5807336,1429,0
5817336,1440,11
5827336,1444,15
5837336,1440,11
5847336,1426,0
5857336,1412,0
5867336,1410,0
5877336,1413,0
5887336,1451,22
5897336,1428,0
5907336,1423,0
5917336,1420,0
5927336,1436,7
5937336,1411,0
5947336,1441,12
5957336,1420,0
5967336,1426,0
5977336,1435,6
5987336,1433,4
5997336,1421,0
6007336,1415,0
6017336,1423,0
6027336,1444,15
6037336,1419,0
6047336,1429,0
6057336,1404,0
6067336,1433,4
6077336,1427,0
6087336,1446,17
6097336,1422,0
6107336,1452,23
6117336,1421,0
6127336,1434,5
6137336,1417,0
6147336,1426,0
6157336,1432,3
6167336,1443,14
6177336,1417,0
6187336,1439,10
6197336,1409,0
6207336,1449,20
6217336,1412,0
6227336,1438,9
6237336,1420,0
6247336,1423,0
6257336,1408,0
6267336,1437,8
6277336,1437,8
6287336,1435,6
6297336,1395,0
6307336,1442,13
6317336,1431,2
6327336,1432,3
6337336,1409,0
6347336,1429,0
6357336,1425,0
6367336,1441,12
6377336,1417,0
6387336,1423,0
6397336,1418,0
6407336,1436,7
6417336,1417,0
6427336,1446,17
6437336,1415,0
6447336,1432,3
6457336,1423,0
6467336,1442,13
6477336,1411,0
6487336,1441,12
6497336,1405,0
6507336,1455,26
6517336,1416,0
6527336,1433,4
6537336,1427,0
6547336,1441,12
6557336,1406,0
6567336,1458,29
6577336,1433,4
6587336,1441,12
6597336,1407,0
6607336,1452,23
6617336,1410,0
6627336,1440,11
6637336,1421,0
6647336,1451,22
6657336,1443,14
6667336,1429,0
6677336,1433,4
6687336,1442,13
6697336,1420,0
6707336,1440,11
6717336,1406,0
6727336,1434,5
6737336,1409,0
6747336,1444,15
6757336,1423,0
6767336,1452,23
6777336,1430,1
6787336,1433,4
6797336,1424,0
6807336,1439,10
6817336,1427,0
6827336,1444,15
6837336,1423,0
6847336,1434,5
6857336,1416,0
6867336,1448,19
6877336,1418,0
6887336,1435,6
6897336,1421,0
6907336,1443,14
6917336,1423,0
6927336,1416,0
6937336,1409,0
6947336,1434,5
6957336,1419,0
6967336,1439,10
6977336,1399,0
6987336,1450,21
6997336,1413,0
7007336,1437,8
7017336,1416,0
7027336,1441,12
7037336,1414,0
7047336,1440,11
7057336,1426,0
7067336,1451,22
7077336,1428,0
7087336,1435,6
7097336,1425,0
7107336,1444,15
7117336,1428,0
7127336,1449,20
7137336,1411,0
7147336,1428,0
7157336,1430,1
7167336,1444,15
7177336,1411,0
7187336,1455,26
7197336,1432,3
7207336,1423,0
7217336,1411,0
7227336,1457,28
7237336,1425,0
7247336,1432,3
7257336,1419,0
7267336,1433,4
7277336,1416,0
7287336,1439,10
7297336,1418,0
7307336,1443,14
7317336,1411,0
7327336,1438,9
7337336,1420,0
7347336,1437,8
7357336,1419,0
7367336,1438,9
7377336,1419,0
7387336,1453,24
7397336,1408,0
7407336,1442,13
7417336,1402,0
7427336,1445,16
7437336,1410,0
7447336,1434,5
7457336,1409,0
7467336,1445,16
7477336,1399,0
7487336,1427,0
7497336,1406,0
7507336,1432,3
7517336,1416,0
7527336,1427,0
7537336,1408,0
7547336,1441,12
7557336,1436,7
7567336,1448,19
7577336,1413,0
7587336,1435,6
7597336,1408,0
7607336,1451,22
7617336,1431,2
7627336,1439,10
7637336,1401,0
7647336,1422,0
7657336,1420,0
7667336,1439,10
7677336,1430,1
7687336,1437,8
7697336,1418,0
7707336,1439,10
7717336,1417,0
7727336,1439,10
7737336,1410,0
7747336,1439,10
7757336,1414,0
7767336,1440,11
7777336,1412,0
7787336,1438,9
7797336,1411,0
7807336,1438,9
7817336,1421,0
7827336,1422,0
7837336,1421,0
7847336,1455,26
7857336,1416,0
7867336,1452,23
7877336,1413,0
7887336,1428,0
7897336,1405,0
7907336,1446,17
7917336,1413,0
7927336,1436,7
7937336,1413,0
7947336,1435,6
7957336,1410,0
7967336,1433,4
7977336,1416,0
7987336,1430,1
7997336,1404,0
8007336,1435,6
8017336,1414,0
8027336,1447,18
8037336,1405,0
8047336,1443,14
8057336,1413,0
8067336,1438,9
8077336,1413,0
8087336,1436,7
8097336,1391,0
8107336,1426,0
8117336,1390,0
8127336,1420,0
8137336,1425,0
8147336,1415,0
8157336,1413,0
8167336,1441,12
8177336,1404,0
8187336,1422,0
8197336,1417,0
8207336,1433,4
8217336,1414,0
8227336,1434,5
8237336,1431,2
8247336,1443,14
8257336,1419,0
8267336,1437,8
8277336,1421,0
8287336,1444,15
8297336,1436,7
8307336,1433,4
8317336,1414,0
8327336,1433,4
8337336,1413,0
8347336,1445,16
8357336,1426,0
8367336,1446,17
8377336,1429,0
8387336,1443,14
8397336,1418,0
8407336,1443,14
8417336,1419,0
8427336,1441,12
8437336,1413,0
8447336,1437,8
8457336,1412,0
8467336,1441,12
8477336,1428,0
8487336,1431,2
8497336,1408,0
8507336,1454,25
8517336,1422,0
8527336,1438,9
8537336,1441,12
8547336,1422,0
8557336,1397,0
8567336,1419,0
8577336,1431,2
8587336,1437,8
8597336,1420,0
8607336,1442,13
8617336,1425,0
8627336,1448,19
8637336,1431,2
8647336,1440,11
8657336,1403,0
8667336,1444,15
8677336,1417,0
8687336,1468,39
8697336,1416,0
8707336,1428,0
8717336,1428,0
8727336,1445,16
8737336,1419,0
8747336,1436,7
8757336,1423,0
8767336,1441,12
8777336,1420,0
8787336,1442,13
8797336,1419,0
8807336,1441,12
8817336,1427,0
8827336,1430,1
8837336,1427,0
8847336,1435,6
8857336,1431,2
8867336,1444,15
8877336,1424,0
8887336,1440,11
8897336,1415,0
8907336,1438,9
8917336,1410,0
8927336,1426,0
8937336,1425,0
8947336,1434,5
8957336,1423,0
8967336,1450,21
8977336,1422,0
8987336,1441,12
8997336,1420,0
9007336,1440,11
9017336,1428,0
9027336,1443,14
9037336,1428,0
9047336,1451,22
9057336,1429,0
9067336,1427,0
9077336,1441,12
9087336,2113,684
9097336,3439,2010
9107336,3461,2032
9117336,3588,2159
9127336,3630,2201
9137336,3656,2227
9147336,3578,2149
9157336,3553,2124
9167336,3599,2170
9177336,3558,2129
9187336,3534,2105
9197336,3628,2199
9207336,3618,2189
9217336,3630,2201
9227336,3640,2211
9237336,3621,2192
9247336,3734,2305
9257336,3727,2298
9267336,3706,2277
9277336,3675,2246
9287336,3624,2195
9297336,3733,2304
9307336,3793,2364
9317336,3738,2309
9327336,3698,2269
9337336,3655,2226
9347336,3596,2167
9357336,3545,2116
9367336,3612,2183
9377336,3511,2082
9387336,3471,2042
9397336,3481,2052
9407336,3484,2055
9417336,3422,1993
9427336,3440,2011
9437336,3469,2040
9447336,3500,2071
9457336,3502,2073
9467336,3563,2134
9477336,3648,2219
9487336,3619,2190
9497336,3635,2206
9507336,3760,2331
9517336,3769,2340
9527336,3795,2366
9537336,3775,2346
9547336,3728,2299
9557336,3782,2353
9567336,3722,2293
9577336,3685,2256
9587336,3691,2262
9597336,3735,2306
9607336,3784,2355
9617336,3742,2313
9627336,3802,2373
9637336,3787,2358
9647336,3819,2390
9657336,3802,2373
9667336,3782,2353
9677336,3774,2345
9687336,3823,2394
9697336,3731,2302
9707336,3676,2247
9717336,3631,2202
9727336,3640,2211
9737336,3619,2190
9747336,3815,2386
9757336,3801,2372
9767336,3807,2378
9777336,3814,2385
9787336,3818,2389
9797336,3786,2357
9807336,3765,2336
9817336,3730,2301
9827336,3772,2343
9837336,3791,2362
9847336,3787,2358
9857336,3751,2322
9867336,3723,2294
9877336,3692,2263
9887336,3706,2277
9897336,3809,2380
9907336,3774,2345
9917336,3822,2393
9927336,3772,2343
9937336,3737,2308
9947336,3753,2324
9957336,3749,2320
9967336,3681,2252
9977336,3625,2196
9987336,3682,2253
9997336,3709,2280
10007336,3713,2284
10017336,3742,2313
10027336,3812,2383
10037336,3802,2373
10047336,3813,2384
10057336,3803,2374
10067336,3824,2395
10077336,3776,2347
10087336,3747,2318
10097336,3781,2352
10107336,3710,2281
10117336,3820,2391
10127336,3742,2313
10137336,3720,2291
10147336,3749,2320
10157336,3762,2333
10167336,3793,2364
10177336,3808,2379
10187336,3761,2332
10197336,3833,2404
10207336,3794,2365
10217336,3811,2382
10227336,3831,2402
10237336,3760,2331
10247336,3783,2354
10257336,3755,2326
10267336,3725,2296
10277336,3777,2348
10287336,3824,2395
10297336,3795,2366
10307336,3832,2403
10317336,3823,2394
10327336,3834,2405
10337336,3817,2388
10347336,3795,2366
10357336,3779,2350
10367336,3755,2326
10377336,3798,2369
10387336,3786,2357
10397336,3784,2355
10407336,3767,2338
10417336,3699,2270
10427336,3686,2257
10437336,3730,2301
10447336,3839,2410
10457336,3819,2390
10467336,3794,2365
10477336,3795,2366
10487336,3770,2341
10497336,3812,2383
10507336,3693,2264
10517336,3760,2331
10527336,3817,2388
10537336,3830,2401
10547336,3771,2342
10557336,3801,2372
10567336,3804,2375
10577336,3807,2378
10587336,3820,2391
10597336,3791,2362
10607336,3806,2377
10617336,3782,2353
10627336,3804,2375
10637336,3763,2334
10647336,3794,2365
10657336,3729,2300
10667336,3749,2320
10677336,3760,2331
10687336,3827,2398
10697336,3822,2393
10707336,3845,2416
10717336,3820,2391
10727336,3830,2401
10737336,3798,2369
10747336,3820,2391
10757336,3826,2397
10767336,3844,2415
10777336,3808,2379
10787336,3813,2384
10797336,3783,2354
10807336,3724,2295
10817336,3726,2297
10827336,3794,2365
10837336,3792,2363
10847336,3793,2364
10857336,3799,2370
10867336,3777,2348
10877336,3795,2366
10887336,3742,2313
10897336,3684,2255
10907336,3673,2244
10917336,3602,2173
10927336,3607,2178
10937336,3657,2228
10947336,3634,2205
10957336,3601,2172
10967336,3567,2138
10977336,3591,2162
10987336,3580,2151
10997336,3644,2215
11007336,3734,2305
11017336,3650,2221
11027336,3560,2131
11037336,3571,2142
11047336,3651,2222
11057336,3734,2305
11067336,3819,2390
11077336,3777,2348
11087336,3778,2349
11097336,3757,2328
11107336,3700,2271
11117336,3684,2255
11127336,3768,2339
11137336,3747,2318
11147336,3748,2319
11157336,3687,2258
11167336,3665,2236
11177336,3739,2310
11187336,3794,2365
11197336,3746,2317
11207336,3735,2306
11217336,3715,2286
11227336,3703,2274
11237336,3668,2239
11247336,3704,2275
11257336,3651,2222
11267336,3599,2170
11277336,3598,2169
11287336,3517,2088
11297336,3474,2045
11307336,3428,1999
11317336,3455,2026
11327336,3525,2096
11337336,3476,2047
11347336,3478,2049
11357336,3598,2169
11367336,3754,2325
11377336,3682,2253
11387336,3675,2246
11397336,3805,2376
11407336,3804,2375
11417336,3807,2378
11427336,3755,2326
11437336,3735,2306
11447336,3715,2286
11457336,3685,2256
11467336,3786,2357
11477336,3709,2280
11487336,3675,2246
11497336,3681,2252
11507336,3568,2139
11517336,3652,2223
11527336,3770,2341
11537336,3694,2265
11547336,3710,2281
11557336,3612,2183
11567336,3819,2390
11577336,3787,2358
11587336,3760,2331
11597336,3714,2285
11607336,3642,2213
11617336,3638,2209
11627336,3729,2300
11637336,3721,2292
11647336,3632,2203
11657336,3619,2190
11667336,3554,2125
11677336,3516,2087
11687336,3572,2143
11697336,3647,2218
11707336,3653,2224
11717336,3698,2269
11727336,3643,2214
11737336,3620,2191
11747336,3576,2147
11757336,3667,2238
11767336,3732,2303
11777336,3708,2279
11787336,3772,2343
11797336,3743,2314
11807336,3717,2288
11817336,3641,2212
11827336,3536,2107
11837336,3490,2061
11847336,3571,2142
11857336,3555,2126
11867336,3653,2224
11877336,3677,2248
11887336,3656,2227
11897336,3731,2302
11907336,3818,2389
11917336,3763,2334
11927336,3710,2281
11937336,3712,2283
11947336,3692,2263
11957336,3783,2354
11967336,3702,2273
11977336,3676,2247
11987336,3745,2316
11997336,3802,2373
12007336,3797,2368
12017336,3824,2395
12027336,3818,2389
12037336,3834,2405
12047336,3800,2371
12057336,3826,2397
12067336,3797,2368
12077336,3800,2371
12087336,3807,2378
12097336,3831,2402
12107336,3769,2340
12117336,3749,2320
12127336,3806,2377
12137336,3758,2329
12147336,3711,2282
12157336,3592,2163
12167336,3522,2093
12177336,3700,2271
12187336,3788,2359
12197336,3796,2367
12207336,3750,2321
12217336,3702,2273
12227336,3664,2235
12237336,3725,2296
12247336,3760,2331
12257336,3803,2374
12267336,3772,2343
12277336,3753,2324
12287336,3706,2277
12297336,3791,2362
12307336,3834,2405
12317336,3818,2389
12327336,3773,2344
12337336,3755,2326
12347336,3711,2282
12357336,3623,2194
12367336,3602,2173
12377336,3473,2044
12387336,3514,2085
12397336,3599,2170
12407336,3526,2097
12417336,3563,2134
12427336,3548,2119
12437336,3653,2224
12447336,3636,2207
12457336,3698,2269
12467336,3717,2288
12477336,3775,2346
12487336,3715,2286
12497336,3704,2275
12507336,3677,2248
12517336,3675,2246
12527336,3769,2340
12537336,3728,2299
12547336,3704,2275
12557336,3679,2250
12567336,3654,2225
12577336,3565,2136
12587336,3728,2299
12597336,3772,2343
12607336,3810,2381
12617336,3802,2373
12627336,3812,2383
12637336,3798,2369
12647336,3796,2367
12657336,3789,2360
12667336,3726,2297
12677336,3709,2280
12687336,3721,2292
12697336,3814,2385
12707336,3829,2400
12717336,3803,2374
12727336,3837,2408
12737336,3784,2355
12747336,3771,2342
12757336,3776,2347
12767336,3761,2332
12777336,3712,2283
12787336,3747,2318
12797336,3789,2360
12807336,3749,2320
12817336,3786,2357
12827336,3803,2374
12837336,3751,2322
12847336,3775,2346
12857336,3732,2303
12867336,3702,2273
12877336,3703,2274
12887336,3663,2234
12897336,3705,2276
12907336,3757,2328
12917336,3801,2372
12927336,3817,2388
12937336,3813,2384
12947336,3800,2371
12957336,3793,2364
12967336,3758,2329
12977336,3739,2310
12987336,3716,2287
12997336,3700,2271
13007336,3714,2285
13017336,3688,2259
13027336,3774,2345
13037336,3813,2384
13047336,3834,2405
13057336,3831,2402
13067336,3778,2349
13077336,3817,2388
13087336,3838,2409
13097336,3828,2399
13107336,3837,2408
13117336,3800,2371
13127336,3823,2394
13137336,3815,2386
13147336,3831,2402
13157336,3814,2385
13167336,3804,2375
13177336,3796,2367
13187336,3787,2358
13197336,3772,2343
13207336,3811,2382
13217336,3797,2368
13227336,3764,2335
13237336,3784,2355
13247336,3711,2282
13257336,3686,2257
13267336,3785,2356
13277336,3768,2339
13287336,3701,2272
13297336,3695,2266
13307336,3811,2382
13317336,3796,2367
13327336,3836,2407
13337336,3806,2377
13347336,3810,2381
13357336,3808,2379
13367336,3822,2393
13377336,3782,2353
13387336,3744,2315
13397336,3736,2307
13407336,3791,2362
13417336,3760,2331
13427336,3685,2256
13437336,3766,2337
13447336,3741,2312
13457336,3702,2273
13467336,3803,2374
13477336,3778,2349
13487336,3819,2390
13497336,3761,2332
13507336,3782,2353
13517336,3775,2346
13527336,3820,2391
13537336,3802,2373
13547336,3806,2377
13557336,3794,2365
13567336,3797,2368
13577336,3787,2358
13587336,3758,2329
13597336,3800,2371
13607336,3797,2368
13617336,3799,2370
13627336,3782,2353
13637336,3694,2265
13647336,3696,2267
13657336,3632,2203
13667336,3620,2191
13677336,3549,2120
13687336,3507,2078
13697336,3724,2295
13707336,3788,2359
13717336,3795,2366
13727336,3812,2383
13737336,3832,2403
13747336,3794,2365
13757336,3804,2375
13767336,3831,2402
13777336,3777,2348
13787336,3797,2368
13797336,3779,2350
13807336,3732,2303
13817336,3751,2322
13827336,3651,2222
13837336,3554,2125
13847336,3547,2118
13857336,3554,2125
13867336,3611,2182
13877336,3613,2184
13887336,3750,2321
13897336,3723,2294
13907336,3781,2352
13917336,3787,2358
13927336,3778,2349
13937336,3702,2273
13947336,3751,2322
13957336,3759,2330
13967336,3781,2352
13977336,3778,2349
13987336,3808,2379
13997336,3765,2336
14007336,3713,2284
14017336,3729,2300
14027336,3772,2343
14037336,3776,2347
14047336,3753,2324
14057336,3780,2351
14067336,3788,2359
14077336,3743,2314
14087336,3711,2282
14097336,3768,2339
14107336,3747,2318
14117336,3794,2365
14127336,3768,2339
14137336,3752,2323
14147336,3816,2387
14157336,3771,2342
14167336,3794,2365
14177336,3735,2306
14187336,3728,2299
14197336,3703,2274
14207336,3724,2295
14217336,3783,2354
14227336,3755,2326
14237336,3729,2300
14247336,3818,2389
14257336,3816,2387
14267336,3772,2343
14277336,3713,2284
14287336,3631,2202
14297336,3609,2180
14307336,3612,2183
14317336,3762,2333
14327336,3762,2333
14337336,3754,2325
14347336,3729,2300
14357336,3760,2331
14367336,3691,2262
14377336,3739,2310
14387336,3733,2304
14397336,3829,2400
14407336,3791,2362
14417336,3817,2388
14427336,3782,2353
14437336,3740,2311
14447336,3726,2297
14457336,3666,2237
14467336,3665,2236
14477336,3641,2212
14487336,3601,2172
14497336,3666,2237
14507336,3693,2264
14517336,3709,2280
14527336,3682,2253
14537336,3739,2310
14547336,3776,2347
14557336,3870,2441
14567336,3770,2341
14577336,3787,2358
14587336,3816,2387
14597336,3723,2294
14607336,3776,2347
14617336,3796,2367
14627336,3706,2277
14637336,3765,2336
14647336,3816,2387
14657336,3788,2359
14667336,3799,2370
14677336,3793,2364
14687336,3817,2388
14697336,3802,2373
14707336,3808,2379
14717336,3826,2397
14727336,3820,2391
14737336,3809,2380
14747336,3805,2376
14757336,3789,2360
14767336,3769,2340
14777336,3787,2358
14787336,3761,2332
14797336,3779,2350
14807336,3725,2296
14817336,3661,2232
14827336,3745,2316
14837336,3708,2279
14847336,3778,2349
14857336,3750,2321
14867336,3739,2310
14877336,3767,2338
14887336,3770,2341
14897336,3747,2318
14907336,3760,2331
14917336,3773,2344
14927336,3766,2337
14937336,3756,2327
14947336,3744,2315
14957336,3686,2257
14967336,3746,2317
14977336,3769,2340
14987336,3830,2401
14997336,3758,2329
15007336,3736,2307
15017336,3722,2293
15027336,3671,2242
15037336,3729,2300
15047336,3723,2294
15057336,3630,2201
15067336,3582,2153
15077336,3734,2305
15087336,3628,2199
15097336,3641,2212
15107336,3593,2164
15117336,3588,2159
15127336,3526,2097
15137336,3638,2209
15147336,3797,2368
15157336,3776,2347
15167336,3742,2313
15177336,3722,2293
15187336,3760,2331
15197336,3791,2362
15207336,3835,2406
15217336,3794,2365
15227336,3743,2314
15237336,3804,2375
15247336,3834,2405
15257336,3815,2386
15267336,3794,2365
15277336,3799,2370
15287336,3762,2333
15297336,3712,2283
15307336,3708,2279
15317336,3687,2258
15327336,3562,2133
15337336,3435,2006
15347336,3528,2099
15357336,3605,2176
15367336,3553,2124
15377336,3565,2136
15387336,3565,2136
15397336,3509,2080
15407336,3551,2122
15417336,3718,2289
15427336,3742,2313
15437336,3757,2328
15447336,3794,2365
15457336,3791,2362
15467336,3792,2363
15477336,3812,2383
15487336,3779,2350
15497336,3769,2340
15507336,3751,2322
15517336,3687,2258
15527336,3744,2315
15537336,3689,2260
15547336,3830,2401
15557336,3804,2375
15567336,3775,2346
15577336,3810,2381
15587336,3799,2370
15597336,3789,2360
15607336,3718,2289
15617336,3723,2294
15627336,3723,2294
15637336,3755,2326
15647336,3765,2336
15657336,3803,2374
15667336,3823,2394
15677336,3821,2392
15687336,3747,2318
15697336,3815,2386
15707336,3818,2389
15717336,3790,2361
15727336,3785,2356
15737336,3816,2387
15747336,3819,2390
15757336,3788,2359
15767336,3760,2331
15777336,3732,2303
15787336,3741,2312
15797336,3678,2249
15807336,3759,2330
15817336,3792,2363
15827336,3809,2380
15837336,3797,2368
15847336,3805,2376
15857336,3817,2388
15867336,3768,2339
15877336,3821,2392
15887336,3840,2411
15897336,3817,2388
15907336,3809,2380
15917336,3795,2366
15927336,3816,2387
15937336,3804,2375
15947336,3813,2384
15957336,3769,2340
15967336,3750,2321
15977336,3711,2282
15987336,3723,2294
15997336,3773,2344
16007336,3729,2300
16017336,3704,2275
16027336,3673,2244
16037336,3661,2232
16047336,3684,2255
16057336,3691,2262
16067336,3698,2269
16077336,3677,2248
16087336,3715,2286
16097336,3691,2262
16107336,3661,2232
16117336,3713,2284
16127336,3761,2332
16137336,3775,2346
16147336,3742,2313
16157336,3735,2306
16167336,3755,2326
16177336,3724,2295
16187336,3708,2279
16197336,3711,2282
16207336,3689,2260
16217336,3743,2314
16227336,3703,2274
16237336,3701,2272
16247336,3799,2370
16257336,3812,2383
16267336,3760,2331
16277336,3758,2329
16287336,3731,2302
16297336,3725,2296
16307336,3687,2258
16317336,3702,2273
16327336,3737,2308
16337336,3763,2334
16347336,3760,2331
16357336,3779,2350
16367336,3782,2353
16377336,3712,2283
16387336,3695,2266
16397336,3677,2248
16407336,3630,2201
16417336,3667,2238
16427336,3717,2288
16437336,3785,2356
16447336,3760,2331
16457336,3696,2267
16467336,3666,2237
16477336,3614,2185
16487336,3647,2218
16497336,3630,2201
16507336,3565,2136
16517336,3744,2315
16527336,3820,2391
16537336,3799,2370
16547336,3755,2326
16557336,3634,2205
16567336,3654,2225
16577336,3732,2303
16587336,3640,2211
16597336,3731,2302
16607336,3702,2273
16617336,3683,2254
16627336,3706,2277
16637336,3725,2296
16647336,3653,2224
16657336,3651,2222
16667336,3733,2304
16677336,3684,2255
16687336,3688,2259
16697336,3710,2281
16707336,3667,2238
16717336,3740,2311
16727336,3720,2291
16737336,3626,2197
16747336,3642,2213
16757336,3631,2202
16767336,3632,2203
16777336,3567,2138
16787336,3587,2158
16797336,3736,2307
16807336,3712,2283
16817336,3646,2217
16827336,3825,2396
16837336,3803,2374
16847336,3758,2329
16857336,3686,2257
